FECHA;I_R;IG1_R;IG2_R;IG3_R;I_C;IG1_C;IG2_C;IG3_C;U_R;UG1_R;UG2_R;UG3_R;U_C;UG1_C;UG2_C;UG3_C;IG1_R2;IG2_R2;IG3_R2;t;t2;PM10;PM10_1;PM10_2;PM10_3;PM10_4;PM10_5;PM25;PM25_1;PM25_2;PM25_3;PM25_4;PM25_5;T;T_1;T_2;T_3;P;P_1;P_2;P_3;HR;H_1;H_2;H_3;V;V_1;V_2;V_3;sen1;sen2;sen3;sen4;sen5;sen6;cos1;cos2;cos3;cos4;cos5;cos6;ene;feb;mar;abr;may;jun;jul;ago;sep;oct;nov;lu;ma;mi;ju;vi;sa;do
25-05-2015;6;1;3;2;14;0;5;9;361;204;135;22;26;1;8;17;1;3;1;875;765625;68.7325;36.41;42.252;53.7104;23.1671;22.2479;59;26.1;33.2;41.7;16.3;13;6.7;4.8;6.8;9.2;0;0;2.1;0;86.2;79;90.8;90.2;7.2;10.4;6.1;3.6;0.601624063;-0.961129784;0.933837229;-0.530730048;-0.085964799;0.668063864;-0.798779373;0.276096973;0.357698239;-0.847540923;0.996298175;-0.74410394;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
26-05-2015;3;2;0;1;5;0;1;4;306;174;100;32;23;0;12;11;2;0;1;876;767376;78.3175;68.7325;36.41;42.252;53.7104;23.1671;74.6;59;26.1;33.2;41.7;16.3;2.4;6.7;4.8;6.8;0;0;0;2.1;98;86.2;79;90.8;3.6;7.2;10.4;6.1;0.587785252;-0.951056516;0.951056516;-0.587785252;4.96E-12;0.587785252;-0.809016994;0.309016994;0.309016994;-0.809016994;1;-0.809016994;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0
27-05-2015;4;2;1;1;13;0;5;8;305;162;116;27;29;0;11;18;2;1;1;877;769129;124.993;78.3175;68.7325;36.41;42.252;53.7104;111.4;74.6;59;26.1;33.2;41.7;5;2.4;6.7;4.8;0;0;0;0;93;98;86.2;79;3.2;3.6;7.2;10.4;0.573772268;-0.939856058;0.965739938;-0.642054713;0.085964799;0.501241813;-0.819014887;0.341570769;0.259511797;-0.766658819;0.996298175;-0.865307254;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0
28-05-2015;6;2;1;3;8;0;2;6;217;116;81;20;29;0;13;16;2;1;3;878;770884;114.293;124.993;78.3175;68.7325;36.41;42.252;110;111.4;74.6;59;26.1;33.2;4.1;5;2.4;6.7;16.9;0;0;0;97.5;93;98;86.2;5.4;3.2;3.6;7.2;0.559589262;-0.927541684;0.977848342;-0.693281227;0.171293144;0.409355959;-0.828770087;0.373719715;0.209314646;-0.72066715;0.985220107;-0.912374758;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
29-05-2015;8;6;2;0;7;0;3;4;311;159;126;26;21;0;11;10;6;1;0;879;772641;113.35;114.293;124.993;78.3175;68.7325;36.41;93.9;110;111.4;74.6;59;26.1;8.5;4.1;5;2.4;0.1;16.9;0;0;96;97.5;93;98;5.4;5.4;3.2;3.6;0.545240439;-0.914127988;0.987349442;-0.741222011;0.255353295;0.313107041;-0.838279705;0.405425728;0.158559385;-0.671259958;0.966847814;-0.949717843;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
30-05-2015;7;4;1;2;3;0;0;3;374;218;130;26;34;3;15;16;4;1;2;880;774400;53.9696;113.35;114.293;124.993;78.3175;68.7325;47.9;93.9;110;111.4;74.6;59;8.7;8.5;4.1;5;1;0.1;16.9;0;93.5;96;97.5;93;6.8;5.4;5.4;3.2;0.530730048;-0.89963087;0.994217907;-0.785649855;0.3375229;0.213520915;-0.847540923;0.436651232;0.107381347;-0.618671403;0.941317318;-0.976938493;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
31-05-2015;5;3;1;1;10;1;5;4;421;236;164;21;35;0;15;20;3;1;1;881;776161;18.0642;53.9696;113.35;114.293;124.993;78.3175;12.4;47.9;93.9;110;111.4;74.6;11;8.7;8.5;4.1;5.6;1;0.1;16.9;90.5;93.5;96;97.5;13.7;6.8;5.4;5.4;0.516062391;-0.88406751;0.998435421;-0.826354199;0.417193603;0.111659007;-0.856550996;0.467359217;0.05591699;-0.563150724;0.908817637;-0.99374658;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
01-06-2015;3;1;2;0;6;0;3;3;246;125;107;14;29;0;16;13;1;1;0;882;777924;16.3158;18.0642;53.9696;113.35;114.293;124.993;11.3;12.4;47.9;93.9;110;111.4;11.7;11;8.7;8.5;10;5.6;1;0.1;93.8;90.5;93.5;96;15.1;13.7;6.8;5.4;0.501241813;-0.867456355;0.99999074;-0.863142128;0.49377555;0.008606997;-0.865307254;0.497513289;0.004303538;-0.504961055;0.869589389;-0.999962959;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
02-06-2015;3;2;0;1;7;0;5;2;252;130;109;13;22;0;11;11;2;0;1;883;779689;14.8197;16.3158;18.0642;53.9696;113.35;114.293;10;11.3;12.4;47.9;93.9;110;12.8;11.7;11;8.7;17.9;10;5.6;1;92.8;93.8;90.5;93.5;16.2;15.1;13.7;6.8;0.486272707;-0.849817092;0.998879716;-0.895839291;0.566701756;-0.09453675;-0.873807104;0.527077709;-0.047321388;-0.444378178;0.823923006;-0.995521372;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0
03-06-2015;5;0;1;4;7;1;2;4;314;182;111;21;22;0;11;11;0;1;4;884;781456;82.9119;14.8197;16.3158;18.0642;53.9696;113.35;64.9;10;11.3;12.4;47.9;93.9;10.2;12.8;11.7;11;8.5;17.9;10;5.6;93;92.8;93.8;90.5;4.3;16.2;15.1;13.7;0.471159508;-0.831170626;0.995105311;-0.924290722;0.635432301;-0.19667289;-0.882048025;0.556017437;-0.098820139;-0.38168922;0.772156584;-0.98046916;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
04-06-2015;5;3;0;2;2;0;1;1;218;107;95;16;20;0;11;9;3;0;2;885;783225;15.6371;82.9119;14.8197;16.3158;18.0642;53.9696;9.4;64.9;10;11.3;12.4;47.9;11.3;10.2;12.8;11.7;62.6;8.5;17.9;10;95.8;93;92.8;93.8;13;4.3;16.2;15.1;0.455906694;-0.811539059;0.98867759;-0.94836158;0.699458327;-0.296712819;-0.890027576;0.584298174;-0.150055398;-0.317191289;0.714673386;-0.954966755;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
05-06-2015;8;4;0;4;5;0;3;2;253;149;86;18;15;0;9;6;4;0;4;886;784996;12.0891;15.6371;82.9119;14.8197;16.3158;18.0642;6.6;9.4;64.9;10;11.3;12.4;13.4;11.3;10.2;12.8;7.5;62.6;8.5;17.9;93.2;95.8;93;92.8;15.8;13;4.3;16.2;0.440518784;-0.790945657;0.979613692;-0.967937783;0.758305808;-0.393590277;-0.897743394;0.611886401;-0.200890555;-0.251190064;0.651898996;-0.91928597;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
06-06-2015;4;2;2;0;4;0;3;1;357;192;142;23;19;0;8;11;2;2;0;887;786769;17.465;12.0891;15.6371;82.9119;14.8197;16.3158;11.8;6.6;9.4;64.9;10;11.3;11.3;13.4;11.3;10.2;16.9;7.5;62.6;8.5;95;93.2;95.8;93;10.1;15.8;13;4.3;0.42500034;-0.769414827;0.967937783;-0.982926552;0.811539059;-0.486272707;-0.90519319;0.638749422;-0.251190064;-0.183998352;0.584298174;-0.873807104;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
07-06-2015;5;2;2;1;7;0;3;4;373;215;133;25;24;0;16;8;2;2;1;888;788544;35.3658;17.465;12.0891;15.6371;82.9119;14.8197;30.3;11.8;6.6;9.4;64.9;10;9.8;11.3;13.4;11.3;10.3;16.9;7.5;62.6;96.5;95;93.2;95.8;4.3;10.1;15.8;13;0.409355959;-0.746972088;0.953680997;-0.993256849;0.858763958;-0.573772268;-0.912374758;0.664855398;-0.300819808;-0.1159346;0.512371412;-0.819014887;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
08-06-2015;8;4;2;2;4;0;4;0;296;151;122;23;24;0;13;11;4;2;2;889;790321;17.0097;35.3658;17.465;12.0891;15.6371;82.9119;15.2;30.3;11.8;6.6;9.4;64.9;9.8;9.8;11.3;13.4;11.4;10.3;16.9;7.5;97;96.5;95;93.2;9.7;4.3;10.1;15.8;0.393590277;-0.723644038;0.936881346;-0.998879716;0.89963087;-0.655156357;-0.91928597;0.690173388;-0.349647455;-0.047321388;0.436651232;-0.755493314;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
09-06-2015;7;4;3;0;11;0;5;6;270;150;104;16;26;0;18;8;4;3;0;890;792100;85.7351;17.0097;35.3658;17.465;12.0891;15.6371;66.7;15.2;30.3;11.8;6.6;9.4;8.3;9.8;9.8;11.3;0.5;11.4;10.3;16.9;88.5;97;96.5;95;5.8;9.7;4.3;10.1;0.377707965;-0.699458327;0.917583626;-0.999768502;0.933837229;-0.729557554;-0.925924777;0.714673386;-0.397542814;0.021516097;0.357698239;-0.683919422;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0
10-06-2015;5;4;1;0;5;0;2;3;235;125;88;22;22;0;10;12;4;1;0;891;793881;127.459;85.7351;17.0097;35.3658;17.465;12.0891;119;66.7;15.2;30.3;11.8;6.6;4.6;8.3;9.8;9.8;0.4;0.5;11.4;10.3;91.8;88.5;97;96.5;4;5.8;9.7;4.3;0.361713731;-0.674443619;0.895839291;-0.995918996;0.961129784;-0.796182864;-0.932289213;0.738326354;-0.444378178;0.09025161;0.276096973;-0.60505607;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
11-06-2015;7;2;2;3;10;1;2;7;241;139;76;26;15;1;4;10;2;2;3;892;795664;96.6212;127.459;85.7351;17.0097;35.3658;17.465;87;119;66.7;15.2;30.3;11.8;4.1;4.6;8.3;9.8;0;0.4;0.5;11.4;93.5;91.8;88.5;97;5;4;5.8;9.7;0.345612313;-0.648629561;0.871706319;-0.987349442;0.98130647;-0.85432217;-0.938377392;0.761104259;-0.490028666;0.158559385;0.192451582;-0.519743812;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
12-06-2015;4;2;1;1;4;0;4;0;261;127;107;27;24;0;14;10;2;1;0;893;797449;67.6753;96.6212;127.459;85.7351;17.0097;35.3658;52.3;87;119;66.7;15.2;30.3;5;4.1;4.6;8.3;8.7;0;0.4;0.5;88;93.5;91.8;88.5;4.3;5;4;5.8;0.329408482;-0.622046748;0.845249057;-0.974100455;0.994217907;-0.903355802;-0.944187509;0.782980104;-0.534372558;0.226115686;0.107381347;-0.428891938;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
13-06-2015;4;2;1;1;4;0;2;2;315;154;137;24;18;0;9;9;2;1;1;894;799236;19.2479;67.6753;96.6212;127.459;85.7351;17.0097;16.5;52.3;87;119;66.7;15.2;6.4;5;4.1;4.6;3.7;8.7;0;0.4;93.8;88;93.5;91.8;13;4.3;5;4;0.313107041;-0.594726687;0.816538051;-0.956234827;0.999768502;-0.942761143;-0.949717843;0.803927962;-0.577291617;0.292600336;0.021516097;-0.333468779;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
14-06-2015;9;5;2;2;11;1;3;7;359;208;120;31;27;1;15;11;5;2;2;895;801025;88.1626;19.2479;67.6753;96.6212;127.459;85.7351;82.5;16.5;52.3;87;119;66.7;6.6;6.4;5;4.1;0;3.7;8.7;0;90.2;93.8;88;93.5;5;13;4.3;5;0.296712819;-0.566701756;0.785649855;-0.933837229;0.997917161;-0.972118197;-0.954966755;0.823923006;-0.618671403;0.357698239;-0.064508449;-0.23449139;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
15-06-2015;6;2;1;3;9;0;4;5;299;162;111;26;28;0;12;16;2;1;2;896;802816;135.834;88.1626;19.2479;67.6753;96.6212;127.459;119.6;82.5;16.5;52.3;87;119;4.1;6.6;6.4;5;0;0;3.7;8.7;88.5;90.2;93.8;88;6.1;5;13;4.3;0.280230675;-0.538005172;0.752666828;-0.907013813;0.98867759;-0.991114064;-0.95993269;0.842941537;-0.658401585;0.421100871;-0.150055398;-0.133014707;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
16-06-2015;9;1;2;6;10;0;5;5;325;168;132;25;20;1;10;9;1;2;6;897;804609;234.48;135.834;88.1626;19.2479;67.6753;96.6212;202.9;119.6;82.5;16.5;52.3;87;5;4.1;6.6;6.4;0;0;0;3.7;90.8;88.5;90.2;93.8;2.9;6.1;5;13;0.263665493;-0.508670944;0.717676914;-0.875891705;0.972118197;-0.999546281;-0.964614176;0.860961016;-0.696376226;0.482507742;-0.23449139;-0.030120305;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0
17-06-2015;6;3;2;1;8;0;4;4;281;161;101;19;13;0;4;9;3;1;1;898;806404;67.2629;234.48;135.834;88.1626;19.2479;67.6753;56.7;202.9;119.6;82.5;16.5;52.3;6.3;5;4.1;6.6;0;0;0;0;85.2;90.8;88.5;90.2;9.4;2.9;6.1;5;0.24702218;-0.47873384;0.680773409;-0.840618406;0.94836158;-0.997324973;-0.969009826;0.877960085;-0.732494072;0.541627821;-0.317191289;0.07309513;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
18-06-2015;7;2;2;3;6;0;5;1;251;118;117;16;26;0;12;14;2;2;3;899;808201;89.0861;67.2629;234.48;135.834;88.1626;19.2479;72.2;56.7;202.9;119.6;82.5;16.5;2.5;6.3;5;4.1;0;0;0;0;85.5;85.2;90.8;88.5;6.1;9.4;2.9;6.1;0.23030567;-0.448229342;0.642054713;-0.801361088;0.917583626;-0.984473817;-0.973118337;0.893918597;-0.766658819;0.598180914;-0.397542814;0.17553149;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
19-06-2015;5;3;1;1;6;0;4;2;211;111;79;21;26;0;18;8;3;1;1;900;810000;139.179;89.0861;67.2629;234.48;135.834;88.1626;121.6;72.2;56.7;202.9;119.6;82.5;4.1;2.5;6.3;5;0.5;0;0;0;88.8;85.5;85.2;90.8;5;6.1;9.4;2.9;0.213520915;-0.417193603;0.601624063;-0.758305808;0.880012204;-0.961129784;-0.976938493;0.908817637;-0.798779373;0.651898996;-0.474951072;0.276096973;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
20-06-2015;8;4;0;4;6;0;4;2;410;199;173;38;17;0;10;7;4;0;4;901;811801;41.1529;139.179;89.0861;67.2629;234.48;135.834;36.6;121.6;72.2;56.7;202.9;119.6;9.2;4.1;2.5;6.3;0;0.5;0;0;90.5;88.8;85.5;85.2;7.6;5;6.1;9.4;0.19667289;-0.385663406;0.559589262;-0.711656622;0.835925479;-0.927541684;-0.98046916;0.922639549;-0.828770087;0.702527474;-0.548842958;0.373719715;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
21-06-2015;7;4;2;1;8;1;2;5;330;168;136;26;25;0;16;9;4;1;1;902;813604;30.3708;41.1529;139.179;89.0861;67.2629;234.48;26.9;36.6;121.6;72.2;56.7;202.9;7.5;9.2;4.1;2.5;0;0;0.5;0;82.8;90.5;88.8;85.5;13.3;7.6;5;6.1;0.179766586;-0.353676122;0.516062391;-0.661634618;0.785649855;-0.88406751;-0.983709294;0.935367949;-0.856550996;0.749826401;-0.618671403;0.467359217;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
22-06-2015;4;4;0;0;6;0;2;4;360;193;143;24;22;0;13;9;4;0;0;903;815409;82.8488;30.3708;41.1529;139.179;89.0861;67.2629;72.1;26.9;36.6;121.6;72.2;56.7;6.2;7.5;9.2;4.1;0;0;0;0.5;80.2;82.8;90.5;88.8;7.6;13.3;7.6;5;0.162807013;-0.321269662;0.471159508;-0.60847687;0.729557554;-0.831170626;-0.986657933;0.946987753;-0.882048025;0.793571609;-0.683919422;0.556017437;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
23-06-2015;8;5;1;2;4;0;3;1;318;159;131;28;26;0;15;11;5;1;0;904;817216;126.397;82.8488;30.3708;41.1529;139.179;89.0861;106.3;72.1;26.9;36.6;121.6;72.2;3.4;6.2;7.5;9.2;0;0;0;0;88;80.2;82.8;90.5;5;7.6;13.3;7.6;0.145799197;-0.288482433;0.42500034;-0.552435313;0.668063864;-0.769414827;-0.989314204;0.957485188;-0.90519319;0.833555772;-0.74410394;0.638749422;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0
24-06-2015;10;4;2;4;10;0;4;6;267;137;102;28;65;8;37;20;4;2;4;905;819025;40.8012;126.397;82.8488;30.3708;41.1529;139.179;32.6;106.3;72.1;26.9;36.6;121.6;9.5;3.4;6.2;7.5;1.1;0;0;0;80.8;88;80.2;82.8;9.4;5;7.6;13.3;0.128748177;-0.255353295;0.377707965;-0.49377555;0.601624063;-0.699458327;-0.99167732;0.966847814;-0.925924777;0.869589389;-0.798779373;0.714673386;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
25-06-2015;9;4;4;1;6;0;3;3;271;131;123;17;32;0;17;15;4;4;1;906;820836;79.2942;40.8012;126.397;82.8488;30.3708;41.1529;75.8;32.6;106.3;72.1;26.9;36.6;11.8;9.5;3.4;6.2;0.6;1.1;0;0;93.2;80.8;88;80.2;4.3;9.4;5;7.6;0.111659007;-0.221921513;0.329408482;-0.432775593;0.530730048;-0.622046748;-0.99374658;0.975064532;-0.944187509;0.901501684;-0.847540923;0.782980104;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
26-06-2015;9;6;2;1;3;0;1;2;303;148;129;26;28;1;12;15;6;2;1;907;822649;63.8158;79.2942;40.8012;126.397;82.8488;30.3708;60.2;75.8;32.6;106.3;72.1;26.9;9.8;11.8;9.5;3.4;0;0.6;1.1;0;91.8;93.2;80.8;88;9.4;4.3;9.4;5;0.09453675;-0.18822671;0.280230675;-0.369724543;0.455906694;-0.538005172;-0.995521372;0.982125606;-0.95993269;0.929141411;-0.890027576;0.842941537;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
27-06-2015;4;4;0;0;3;0;1;2;373;193;152;28;30;0;14;16;4;0;0;908;824464;35.0625;63.8158;79.2942;40.8012;126.397;82.8488;30.2;60.2;75.8;32.6;106.3;72.1;10.1;9.8;11.8;9.5;0;0;0.6;1.1;88.8;91.8;93.2;80.8;14;9.4;4.3;9.4;0.077386479;-0.154308821;0.23030567;-0.304921225;0.377707965;-0.448229342;-0.99700117;0.988022666;-0.973118337;0.952377576;-0.925924777;0.893918597;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
28-06-2015;7;5;1;1;5;0;3;2;422;229;151;42;21;0;9;12;5;1;1;909;826281;31.8646;35.0625;63.8158;79.2942;40.8012;126.397;30.1;30.2;60.2;75.8;32.6;106.3;5.6;10.1;9.8;11.8;0;0;0;0.6;82.8;88.8;91.8;93.2;11.9;14;9.4;4.3;0.060213277;-0.120208045;0.179766586;-0.238672766;0.296712819;-0.353676122;-0.998185534;0.992748722;-0.983709294;0.971100052;-0.954966755;0.935367949;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
29-06-2015;2;2;0;0;5;0;4;1;350;190;127;33;25;0;15;10;2;0;0;910;828100;50.9029;31.8646;35.0625;63.8158;79.2942;40.8012;48.8;30.1;30.2;60.2;75.8;32.6;5.6;5.6;10.1;9.8;0;0;0;0;87.8;82.8;88.8;91.8;5;11.9;14;9.4;0.043022233;-0.085964799;0.128748177;-0.171293144;0.213520915;-0.255353295;-0.999074115;0.996298175;-0.99167732;0.985220107;-0.976938493;0.966847814;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
30-06-2015;7;3;0;4;10;0;6;4;348;204;117;27;30;0;14;16;2;0;2;911;829921;50.0887;50.9029;31.8646;35.0625;63.8158;79.2942;46;48.8;30.1;30.2;60.2;75.8;4.5;5.6;5.6;10.1;0;0;0;0;88.2;87.8;82.8;88.8;7.6;5;11.9;14;0.02581844;-0.051619667;0.077386479;-0.103101697;0.128748177;-0.154308821;-0.999666649;0.998666816;-0.99700117;0.99467082;-0.99167732;0.988022666;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0
01-07-2015;5;4;0;1;7;0;3;4;299;161;118;20;37;2;20;15;4;0;1;912;831744;63.6017;50.0887;50.9029;31.8646;35.0625;63.8158;56;46;48.8;30.1;30.2;60.2;7.5;4.5;5.6;5.6;0;0;0;0;87.5;88.2;87.8;82.8;5.8;7.6;5;11.9;0.008606997;-0.017213356;0.02581844;-0.034421612;0.043022233;-0.051619667;-0.999962959;0.999851839;-0.999666649;0.999407401;-0.999074115;0.998666816;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
02-07-2015;10;5;3;2;8;0;4;4;323;180;118;25;29;1;13;15;5;3;2;913;833569;111.902;63.6017;50.0887;50.9029;31.8646;35.0625;99.2;56;46;48.8;30.1;30.2;5.6;7.5;4.5;5.6;0;0;0;0;86.5;87.5;88.2;87.8;5;5.8;7.6;5;-0.008606997;0.017213356;-0.02581844;0.034421612;-0.043022233;0.051619667;-0.999962959;0.999851839;-0.999666649;0.999407401;-0.999074115;0.998666816;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
03-07-2015;7;4;0;3;5;0;3;2;323;160;137;26;28;0;12;16;4;0;3;914;835396;87.5079;111.902;63.6017;50.0887;50.9029;31.8646;78.9;99.2;56;46;48.8;30.1;5.7;5.6;7.5;4.5;0;0;0;0;87.2;86.5;87.5;88.2;5.4;5;5.8;7.6;-0.02581844;0.051619667;-0.077386479;0.103101697;-0.128748177;0.154308821;-0.999666649;0.998666816;-0.99700117;0.99467082;-0.99167732;0.988022666;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
04-07-2015;6;5;0;1;1;0;1;0;313;153;130;30;21;0;11;10;5;0;1;915;837225;120.979;87.5079;111.902;63.6017;50.0887;50.9029;116.2;78.9;99.2;56;46;48.8;2.2;5.7;5.6;7.5;19;0;0;0;98.2;87.2;86.5;87.5;4.3;5.4;5;5.8;-0.043022233;0.085964799;-0.128748177;0.171293144;-0.213520915;0.255353295;-0.999074115;0.996298175;-0.99167732;0.985220107;-0.976938493;0.966847814;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
05-07-2015;5;2;2;1;9;0;6;3;406;179;186;41;18;0;11;7;2;2;1;916;839056;21.9542;120.979;87.5079;111.902;63.6017;50.0887;21;116.2;78.9;99.2;56;46;7.6;2.2;5.7;5.6;11;19;0;0;95.8;98.2;87.2;86.5;14.8;4.3;5.4;5;-0.060213277;0.120208045;-0.179766586;0.238672766;-0.296712819;0.353676122;-0.998185534;0.992748722;-0.983709294;0.971100052;-0.954966755;0.935367949;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
06-07-2015;12;5;2;5;6;0;3;3;343;175;131;37;40;1;14;25;5;2;5;917;840889;47.6729;21.9542;120.979;87.5079;111.902;63.6017;44.4;21;116.2;78.9;99.2;56;8.3;7.6;2.2;5.7;2;11;19;0;95.8;95.8;98.2;87.2;8.6;14.8;4.3;5.4;-0.077386479;0.154308821;-0.23030567;0.304921225;-0.377707965;0.448229342;-0.99700117;0.988022666;-0.973118337;0.952377576;-0.925924777;0.893918597;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
07-07-2015;10;3;4;3;10;0;4;6;318;173;120;25;36;0;28;8;3;4;3;918;842724;47.8383;47.6729;21.9542;120.979;87.5079;111.902;41.1;44.4;21;116.2;78.9;99.2;6.5;8.3;7.6;2.2;13.7;2;11;19;95.8;95.8;95.8;98.2;7.6;8.6;14.8;4.3;-0.09453675;0.18822671;-0.280230675;0.369724543;-0.455906694;0.538005172;-0.995521372;0.982125606;-0.95993269;0.929141411;-0.890027576;0.842941537;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0
08-07-2015;6;4;0;2;6;1;3;2;222;100;100;22;29;0;12;17;4;0;2;919;844561;17.8612;47.8383;47.6729;21.9542;120.979;87.5079;16.9;41.1;44.4;21;116.2;78.9;7.8;6.5;8.3;7.6;20.4;13.7;2;11;97;95.8;95.8;95.8;18.7;7.6;8.6;14.8;-0.111659007;0.221921513;-0.329408482;0.432775593;-0.530730048;0.622046748;-0.99374658;0.975064532;-0.944187509;0.901501684;-0.847540923;0.782980104;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
09-07-2015;12;7;5;0;4;0;3;1;322;181;116;25;27;1;16;10;6;4;0;920;846400;43.0037;17.8612;47.8383;47.6729;21.9542;120.979;38;16.9;41.1;44.4;21;116.2;9.8;7.8;6.5;8.3;0;20.4;13.7;2;89.2;97;95.8;95.8;7.6;18.7;7.6;8.6;-0.128748177;0.255353295;-0.377707965;0.49377555;-0.601624063;0.699458327;-0.99167732;0.966847814;-0.925924777;0.869589389;-0.798779373;0.714673386;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
10-07-2015;9;7;1;1;4;0;0;4;331;162;131;38;44;0;24;20;7;1;1;921;848241;104.295;43.0037;17.8612;47.8383;47.6729;21.9542;96.9;38;16.9;41.1;44.4;21;7.9;9.8;7.8;6.5;0.6;0;20.4;13.7;91.2;89.2;97;95.8;3.6;7.6;18.7;7.6;-0.145799197;0.288482433;-0.42500034;0.552435313;-0.668063864;0.769414827;-0.989314204;0.957485188;-0.90519319;0.833555772;-0.74410394;0.638749422;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
11-07-2015;8;5;2;1;1;0;1;0;386;185;169;32;33;0;16;17;5;2;1;922;850084;35.57;104.295;43.0037;17.8612;47.8383;47.6729;34;96.9;38;16.9;41.1;44.4;8.9;7.9;9.8;7.8;43.1;0.6;0;20.4;97.8;91.2;89.2;97;4.7;3.6;7.6;18.7;-0.162807013;0.321269662;-0.471159508;0.60847687;-0.729557554;0.831170626;-0.986657933;0.946987753;-0.882048025;0.793571609;-0.683919422;0.556017437;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
12-07-2015;7;4;2;1;8;1;2;5;338;167;141;30;38;0;19;19;4;2;0;923;851929;86.4788;35.57;104.295;43.0037;17.8612;47.8383;84.3;34;96.9;38;16.9;41.1;7.3;8.9;7.9;9.8;1.3;43.1;0.6;0;91.8;97.8;91.2;89.2;9.7;4.7;3.6;7.6;-0.179766586;0.353676122;-0.516062391;0.661634618;-0.785649855;0.88406751;-0.983709294;0.935367949;-0.856550996;0.749826401;-0.618671403;0.467359217;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1
13-07-2015;12;10;2;0;3;0;1;2;304;156;123;25;37;0;24;13;10;2;0;924;853776;67.5922;86.4788;35.57;104.295;43.0037;17.8612;52.9;84.3;34;96.9;38;16.9;3.7;7.3;8.9;7.9;12.6;1.3;43.1;0.6;88.8;91.8;97.8;91.2;6.1;9.7;4.7;3.6;-0.19667289;0.385663406;-0.559589262;0.711656622;-0.835925479;0.927541684;-0.98046916;0.922639549;-0.828770087;0.702527474;-0.548842958;0.373719715;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
